"file_path";"xpath";"content";"sentence";"paragraph";"kind";"simple_name";"fqn"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[2]/dl/dd[6]/tt[5]";"SummaryStatistics";"// and AggregatingSummaryStatistics for the subsamples";"There are two ways to do this using AggregateSummaryStatistics. 
        The first is to use an AggregateSummaryStatistics instance
        to accumulate overall statistics contributed by SummaryStatistics
        instances created using
        
        AggregateSummaryStatistics.createContributingStatistics():
        
// Create a AggregateSummaryStatistics instance to accumulate the overall statistics 
// and AggregatingSummaryStatistics for the subsamples
AggregateSummaryStatistics aggregate = new AggregateSummaryStatistics();
SummaryStatistics setOneStats = aggregate.createContributingStatistics();
SummaryStatistics setTwoStats = aggregate.createContributingStatistics();
// Add values to the subsample aggregates
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Full sample data is reported by the aggregate
double totalSampleSum = aggregate.getSum();
        
        The above approach has the disadvantages that the addValue calls must be synchronized on the
        SummaryStatistics instance maintained by the aggregate and each value addition updates the
        aggregate as well as the subsample. For applications that can wait to do the aggregation until all values
        have been added, a static
        
          aggregate method is available, as shown in the following example.
        This method should be used when aggregation needs to be done across threads.
        
// Create SummaryStatistics instances for the subsample data
SummaryStatistics setOneStats = new SummaryStatistics();
SummaryStatistics setTwoStats = new SummaryStatistics();
// Add values to the subsample SummaryStatistics instances
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Aggregate the subsample statistics
Collection<SummaryStatistics> aggregate = new ArrayList<SummaryStatistics>();
aggregate.add(setOneStats);
aggregate.add(setTwoStats);
StatisticalSummary aggregatedStats = AggregateSummaryStatistics.aggregate(aggregate);

// Full sample data is reported by aggregatedStats
double totalSampleSum = aggregatedStats.getSum();";"class";"SummaryStatistics";"org.apache.commons.math3.stat.descriptive.SummaryStatistics"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[2]/dl/dd[6]/a[2]";"aggregate";"SummaryStatistics setOneStats = aggregate.";"There are two ways to do this using AggregateSummaryStatistics. 
        The first is to use an AggregateSummaryStatistics instance
        to accumulate overall statistics contributed by SummaryStatistics
        instances created using
        
        AggregateSummaryStatistics.createContributingStatistics():
        
// Create a AggregateSummaryStatistics instance to accumulate the overall statistics 
// and AggregatingSummaryStatistics for the subsamples
AggregateSummaryStatistics aggregate = new AggregateSummaryStatistics();
SummaryStatistics setOneStats = aggregate.createContributingStatistics();
SummaryStatistics setTwoStats = aggregate.createContributingStatistics();
// Add values to the subsample aggregates
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Full sample data is reported by the aggregate
double totalSampleSum = aggregate.getSum();
        
        The above approach has the disadvantages that the addValue calls must be synchronized on the
        SummaryStatistics instance maintained by the aggregate and each value addition updates the
        aggregate as well as the subsample. For applications that can wait to do the aggregation until all values
        have been added, a static
        
          aggregate method is available, as shown in the following example.
        This method should be used when aggregation needs to be done across threads.
        
// Create SummaryStatistics instances for the subsample data
SummaryStatistics setOneStats = new SummaryStatistics();
SummaryStatistics setTwoStats = new SummaryStatistics();
// Add values to the subsample SummaryStatistics instances
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Aggregate the subsample statistics
Collection<SummaryStatistics> aggregate = new ArrayList<SummaryStatistics>();
aggregate.add(setOneStats);
aggregate.add(setTwoStats);
StatisticalSummary aggregatedStats = AggregateSummaryStatistics.aggregate(aggregate);

// Full sample data is reported by aggregatedStats
double totalSampleSum = aggregatedStats.getSum();";"unknown";"aggregate";"org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics.aggregate"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[3]/p[1]/a";"Frequency";"Frequency";"Frequency
          provides a simple interface for maintaining counts and percentages of discrete
          values.";"unknown";"Frequency";"org.apache.commons.math3.stat.Frequency"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/p[1]/a";"SimpleRegression";"SimpleRegression provides ordinary least squares regression with";"SimpleRegression provides ordinary least squares regression with
         one independent variable estimating the linear model:";"class";"SimpleRegression";"org.apache.commons.math3.stat.regression.SimpleRegression"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/ul[1]/li[3]/a";"SimpleRegression(boolean)";"SimpleRegression(boolean) constructor.";"The intercept term may be suppressed by passing false to the
           
           SimpleRegression(boolean) constructor.  When the hasIntercept
           property is false, the model is estimated without a constant term and
           getIntercept() returns 0.";"method";"SimpleRegression";"org.apache.commons.math3.stat.regression.SimpleRegression.SimpleRegression"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/ul[1]/li[3]/tt[2]";"hasIntercept";"When the hasIntercept";"The intercept term may be suppressed by passing false to the
           
           SimpleRegression(boolean) constructor.  When the hasIntercept
           property is false, the model is estimated without a constant term and
           getIntercept() returns 0.";"class";"hasIntercept";"org.apache.commons.math3.stat.regression.SimpleRegression.hasIntercept"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/ul[1]/li[3]/tt[3]";"getIntercept()";"getIntercept() returns 0.";"The intercept term may be suppressed by passing false to the
           
           SimpleRegression(boolean) constructor.  When the hasIntercept
           property is false, the model is estimated without a constant term and
           getIntercept() returns 0.";"method";"getIntercept";"org.apache.commons.math3.stat.regression.SimpleRegression.getIntercept"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[1]/a[1]";"OLSMultipleLinearRegression";"OLSMultipleLinearRegression and";"OLSMultipleLinearRegression and
         
         GLSMultipleLinearRegression provide least squares regression to fit the linear model:";"class";"OLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[1]/a[2]";"GLSMultipleLinearRegression";"GLSMultipleLinearRegression provide least squares regression to fit the linear model:";"OLSMultipleLinearRegression and
         
         GLSMultipleLinearRegression provide least squares regression to fit the linear model:";"class";"GLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[4]/a[1]";"OLSMultipleLinearRegression";"OLSMultipleLinearRegression provides Ordinary Least Squares Regression, and";"OLSMultipleLinearRegression provides Ordinary Least Squares Regression, and 
          
          GLSMultipleLinearRegression implements Generalized Least Squares.  See the javadoc for these
          classes for details on the algorithms and forumlas used.";"class";"OLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression"
"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div";"Complex";"7 Complex Numbers";"7 Complex Numbers";"class";"Complex";"org.apache.commons.math3.complex.Complex"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[4]/a[2]";"GLSMultipleLinearRegression";"GLSMultipleLinearRegression implements Generalized Least Squares.";"OLSMultipleLinearRegression provides Ordinary Least Squares Regression, and 
          
          GLSMultipleLinearRegression implements Generalized Least Squares.  See the javadoc for these
          classes for details on the algorithms and forumlas used.";"class";"GLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[5]/a[1]";"AbstractMultipleLinearRegression";"AbstractMultipleLinearRegression#newSampleData(double[],int,int),";"Data for OLS models can be loaded in a single double[] array, consisting of concatenated rows of data, each containing
           the regressand (Y) value, followed by regressor values; or using a double[][] array with rows corresponding to
           observations. GLS models also require a double[][] array representing the covariance matrix of the error terms.  See
           
           AbstractMultipleLinearRegression#newSampleData(double[],int,int),  
           
           OLSMultipleLinearRegression#newSampleData(double[], double[][]) and 
           
           GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";"class";"AbstractMultipleLinearRegression";"org.apache.commons.math3.stat.regression.AbstractMultipleLinearRegression"
"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div/div[2]";"Complex";"7.2 Complex Numbers";"7.2 Complex Numbers";"class";"Complex";"org.apache.commons.math3.complex.Complex"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[5]/a[2]";"OLSMultipleLinearRegression";"OLSMultipleLinearRegression#newSampleData(double[], double[][]) and";"Data for OLS models can be loaded in a single double[] array, consisting of concatenated rows of data, each containing
           the regressand (Y) value, followed by regressor values; or using a double[][] array with rows corresponding to
           observations. GLS models also require a double[][] array representing the covariance matrix of the error terms.  See
           
           AbstractMultipleLinearRegression#newSampleData(double[],int,int),  
           
           OLSMultipleLinearRegression#newSampleData(double[], double[][]) and 
           
           GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";"class";"OLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression"
"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div/div[3]";"Complex";"7.3 Complex Transcendental Functions";"7.3 Complex Transcendental Functions";"class";"Complex";"org.apache.commons.math3.complex.Complex"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[5]/a[3]";"GLSMultipleLinearRegression";"GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";"Data for OLS models can be loaded in a single double[] array, consisting of concatenated rows of data, each containing
           the regressand (Y) value, followed by regressor values; or using a double[][] array with rows corresponding to
           observations. GLS models also require a double[][] array representing the covariance matrix of the error terms.  See
           
           AbstractMultipleLinearRegression#newSampleData(double[],int,int),  
           
           OLSMultipleLinearRegression#newSampleData(double[], double[][]) and 
           
           GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";"class";"GLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression"
"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div/div[4]";"Complex";"7.4 Complex Formatting and Parsing";"7.4 Complex Formatting and Parsing";"class";"Complex";"org.apache.commons.math3.complex.Complex"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[1]/a[2]";"RankingAlgorithm";"RankingAlgorithm defines the interface for ranking.";"Some statistical algorithms require that input data be replaced by ranks.
         The 
         org.apache.commons.math3.stat.ranking package provides rank transformation.
         
         RankingAlgorithm defines the interface for ranking.  
         
         NaturalRanking provides an implementation that has two configuration options.";"class";"RankingAlgorithm";"org.apache.commons.math3.stat.ranking.RankingAlgorithm"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[1]/a[3]";"NaturalRanking";"NaturalRanking provides an implementation that has two configuration options.";"Some statistical algorithms require that input data be replaced by ranks.
         The 
         org.apache.commons.math3.stat.ranking package provides rank transformation.
         
         RankingAlgorithm defines the interface for ranking.  
         
         NaturalRanking provides an implementation that has two configuration options.";"class";"NaturalRanking";"org.apache.commons.math3.stat.ranking.NaturalRanking"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[1]";"NaNStrategy";"The default NaNStrategy is NaNStrategy.";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";"class";"NaNStrategy";"org.apache.commons.math3.stat.ranking.NaNStrategy"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[1]";"Interval";"Interval and";"Interval and 
          IntervalsSet represent one dimensional regions. All classical set operations are available
          for intervals sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size.
          Intervals sets can be built by constructive geometry (union, intersection ...) or from a boundary
          representation.";"unknown";"Interval";"org.apache.commons.math3.geometry.euclidean.oned.Interval"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[2]";"IntervalsSet";"IntervalsSet represent one dimensional regions.";"Interval and 
          IntervalsSet represent one dimensional regions. All classical set operations are available
          for intervals sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size.
          Intervals sets can be built by constructive geometry (union, intersection ...) or from a boundary
          representation.";"class";"IntervalsSet";"org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[2]/a";"PolygonsSet";"PolygonsSet represent two dimensional regions.";"PolygonsSet represent two dimensional regions. All classical set operations are available
          for polygons sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size and
          to extract the vertices. Polygons sets can be built by constructive geometry (union, intersection ...)
          or from a boundary representation.";"class";"PolygonsSet";"org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[3]/a";"PolyhedronsSet";"PolyhedronsSet represent three dimensional regions.";"PolyhedronsSet represent three dimensional regions. All classical set operations are available
          for polyhedrons sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size and
          to extract the vertices. Polyhedrons sets can be built by constructive geometry (union, intersection ...)
          or from a boundary representation.";"class";"PolyhedronsSet";"org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[4]/a";"Vector3D";"Vector3D provides a simple vector type.";"Vector3D provides a simple vector type. One important feature is
          that instances of this class are guaranteed
          to be immutable, this greatly simplifies modelling dynamical systems
          with changing states: once a vector has been computed, a reference to it
          is known to preserve its state as long as the reference itself is preserved.";"unknown";"Vector3D";"org.apache.commons.math3.geometry.euclidean.threed.Vector3D"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[4]";"TiesStrategy";"default TiesStrategy is TiesStrategy.";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";"class";"TiesStrategy";"org.apache.commons.math3.stat.ranking.TiesStrategy"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[7]/a";"Vector3DFormat";"Vector3DFormat is a specialized format for formatting output or parsing";"Vector3DFormat is a specialized format for formatting output or parsing
          input with text representation of 3D vectors.";"class";"Vector3DFormat";"org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[5]";"TiesStrategy.AVERAGE";"default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";"class";"TiesStrategy";"org.apache.commons.math3.stat.ranking.TiesStrategy"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[5]";"TiesStrategy.AVERAGE";"default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";"field";"AVERAGE";"org.apache.commons.math3.stat.ranking.TiesStrategy.AVERAGE"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[8]/a";"Rotation";"Rotation represents 3D rotations.";"Rotation represents 3D rotations.
          Rotation instances are also immutable objects, as Vector3D instances.";"unknown";"Rotation";"org.apache.commons.math3.geometry.euclidean.threed.Rotation"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[1]";"NaturalRanking";"NaturalRanking for more examples and";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";"class";"NaturalRanking";"org.apache.commons.math3.stat.ranking.NaturalRanking"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[9]/tt";"Rotation";"Rotations can be represented by several different mathematical";"Rotations can be represented by several different mathematical
          entities (matrices, axe and angle, Cardan or Euler angles,
          quaternions). This class presents a higher level abstraction, more
          user-oriented and hiding implementation details. Well, for the
          curious, we use quaternions for the internal representation. The user
          can build a rotation from any of these representations, and any of
          these representations can be retrieved from a Rotation
          instance (see the various constructors and getters). In addition, a
          rotation can also be built implicitely from a set of vectors and their
          image.";"unknown";"Rotation";"org.apache.commons.math3.geometry.euclidean.threed.Rotation"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[2]";"TiesStrategy";"TiesStrategy and NaNStrategy";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";"class";"TiesStrategy";"org.apache.commons.math3.stat.ranking.TiesStrategy"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[3]";"NaNStrategy";"The default NaNStrategy is NaNStrategy.";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";"class";"NaNStrategy";"org.apache.commons.math3.stat.ranking.NaNStrategy"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[13]/tt[4]";"applyInverseTo(Vector3D)";"applyInverseTo(Vector3D).";"These examples show that a rotation means what the user wants it to
          mean, so this class does not push the user towards one specific
          definition and hence does not provide methods like
          projectVectorIntoDestinationFrame or
          computeTransformedDirection. It provides simpler and more
          generic methods: applyTo(Vector3D) and
          applyInverseTo(Vector3D).";"method";"applyInverseTo";"org.apache.commons.math3.geometry.euclidean.threed.Rotation.applyInverseTo"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/p[1]/a[2]";"Covariance";"Covariance computes covariances,";"The 
          org.apache.commons.math3.stat.correlation package computes covariances
          and correlations for pairs of arrays or columns of a matrix.
          
          Covariance computes covariances, 
          
          PearsonsCorrelation provides Pearson's Product-Moment correlation coefficients and
          
          SpearmansCorrelation computes Spearman's rank correlation.";"unknown";"Covariance";"org.apache.commons.math3.stat.correlation.Covariance"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/p[1]/a[3]";"PearsonsCorrelation";"PearsonsCorrelation provides Pearson's Product-Moment correlation coefficients and";"The 
          org.apache.commons.math3.stat.correlation package computes covariances
          and correlations for pairs of arrays or columns of a matrix.
          
          Covariance computes covariances, 
          
          PearsonsCorrelation provides Pearson's Product-Moment correlation coefficients and
          
          SpearmansCorrelation computes Spearman's rank correlation.";"class";"PearsonsCorrelation";"org.apache.commons.math3.stat.correlation.PearsonsCorrelation"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/p[1]/a[4]";"SpearmansCorrelation";"SpearmansCorrelation computes Spearman's rank correlation.";"The 
          org.apache.commons.math3.stat.correlation package computes covariances
          and correlations for pairs of arrays or columns of a matrix.
          
          Covariance computes covariances, 
          
          PearsonsCorrelation provides Pearson's Product-Moment correlation coefficients and
          
          SpearmansCorrelation computes Spearman's rank correlation.";"class";"SpearmansCorrelation";"org.apache.commons.math3.stat.correlation.SpearmansCorrelation"
"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[14]/tt[8]";"applyInverseTo(Rotation)";"applyInverseTo(Rotation).";"Since a rotation is basically a vectorial operator, several
          rotations can be composed together and the composite operation
          r = r1 o r2 (which means that for each
          vector u, r(u) = r1(r2(u)))
          is also a rotation. Hence we can consider that in addition to vectors, a
          rotation can be applied to other rotations as well (or to itself). With our
          previous notations, we would say we can apply r1 to
          r2 and the result we get is r =
          r1 o r2. For this purpose, the class
          provides the methods: applyTo(Rotation) and
          applyInverseTo(Rotation).";"method";"applyInverseTo";"org.apache.commons.math3.geometry.euclidean.threed.Rotation.applyInverseTo"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/ul/li[1]/tt[7]";"n - 1.";"n in place of n - 1.  Whether or not covariances are";"Unbiased covariances are given by the formula cov(X, Y) = sum [(xi - E(X))(yi - E(Y))] / (n - 1)
            where E(X) is the mean of X and E(Y)
           is the mean of the Y values. Non-bias-corrected estimates use 
           n in place of n - 1.  Whether or not covariances are
           bias-corrected is determined by the optional parameter, ""biasCorrected,"" which
           defaults to true.";"unknown";"n";"org.apache.commons.math3.stat.descriptive.moment.FirstMoment.n"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/ul/li[2]/a";"PearsonsCorrelation";"PearsonsCorrelation computes correlations defined by the formula cor(X, Y) = sum[(xi - E(X))(yi - E(Y))] / [(n - 1)s(X)s(Y)]";"PearsonsCorrelation computes correlations defined by the formula cor(X, Y) = sum[(xi - E(X))(yi - E(Y))] / [(n - 1)s(X)s(Y)]
          where E(X) and E(Y) are means of X and Y
          and s(X), s(Y) are standard deviations.";"class";"PearsonsCorrelation";"org.apache.commons.math3.stat.correlation.PearsonsCorrelation"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/ul/li[3]/a[1]";"SpearmansCorrelation";"SpearmansCorrelation applies a rank transformation to the input data and computes Pearson's";"SpearmansCorrelation applies a rank transformation to the input data and computes Pearson's
          correlation on the ranked data.  The ranking algorithm is configurable. By default, 
          
          NaturalRanking with default strategies for handling ties and NaN values is used.";"class";"SpearmansCorrelation";"org.apache.commons.math3.stat.correlation.SpearmansCorrelation"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/ul/li[3]/a[2]";"NaturalRanking";"NaturalRanking with default strategies for handling ties and NaN values is used.";"SpearmansCorrelation applies a rank transformation to the input data and computes Pearson's
          correlation on the ranked data.  The ranking algorithm is configurable. By default, 
          
          NaturalRanking with default strategies for handling ties and NaN values is used.";"class";"NaturalRanking";"org.apache.commons.math3.stat.ranking.NaturalRanking"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/dl/dd[5]/tt[1]";"PearsonsCorrelation";"PearsonsCorrelation instance";"To compute standard errors and/or significances of correlation coefficients
          associated with Pearson's correlation coefficients, start by creating a
          PearsonsCorrelation instance
          
PearsonsCorrelation correlation = new PearsonsCorrelation(data);
          
          where data is either a rectangular array or a RealMatrix.
          Then the matrix of standard errors is
          
correlation.getCorrelationStandardErrors();
          
          The formula used to compute the standard error is SEr = ((1 - r2) / (n - 2))1/2
           where r is the estimated correlation coefficient and 
          n is the number of observations in the source dataset.p-values for the (2-sided) null hypotheses that elements of
          a correlation matrix are zero populate the RealMatrix returned by
          
correlation.getCorrelationPValues()
          
          getCorrelationPValues().getEntry(i,j) is the
          probability that a random variable distributed as tn-2 takes
           a value with absolute value greater than or equal to |rij|((n - 2) / (1 - rij2))1/2,
           where rij is the estimated correlation between the ith and jth
           columns of the source array or RealMatrix. This is sometimes referred to as the 
           significance of the coefficient.
           For example, if data is a RealMatrix with 2 columns and 10 rows, then 
           
new PearsonsCorrelation(data).getCorrelationPValues().getEntry(0,1)
           
           is the significance of the Pearson's correlation coefficient between the two columns
           of data.  If this value is less than .01, we can say that the correlation
           between the two columns of data is significant at the 99% level.";"class";"PearsonsCorrelation";"org.apache.commons.math3.stat.correlation.PearsonsCorrelation"
"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[7]/dl/dd[5]/tt[3]";"RealMatrix";"where data is either a rectangular array or a RealMatrix.";"To compute standard errors and/or significances of correlation coefficients
          associated with Pearson's correlation coefficients, start by creating a
          PearsonsCorrelation instance
          
PearsonsCorrelation correlation = new PearsonsCorrelation(data);
          
          where data is either a rectangular array or a RealMatrix.
          Then the matrix of standard errors is
          
correlation.getCorrelationStandardErrors();
          
          The formula used to compute the standard error is SEr = ((1 - r2) / (n - 2))1/2
           where r is the estimated correlation coefficient and 
          n is the number of observations in the source dataset.p-values for the (2-sided) null hypotheses that elements of
          a correlation matrix are zero populate the RealMatrix returned by
          
correlation.getCorrelationPValues()
          
          getCorrelationPValues().getEntry(i,j) is the
          probability that a random variable distributed as tn-2 takes
           a value with absolute value greater than or equal to |rij|((n - 2) / (1 - rij2))1/2,
           where rij is the estimated correlation between the ith and jth
           columns of the source array or RealMatrix. This is sometimes referred to as the 
           significance of the coefficient.
           For example, if data is a RealMatrix with 2 columns and 10 rows, then 
           
new PearsonsCorrelation(data).getCorrelationPValues().getEntry(0,1)
           
           is the significance of the Pearson's correlation coefficient between the two columns
           of data.  If this value is less than .01, we can say that the correlation
           between the two columns of data is significant at the 99% level.";"class";"RealMatrix";"org.apache.commons.math3.linear.RealMatrix"
