"id";"code_reference_id";"code_element_id";"index";"rationale";"linker_name";"release_link_set_id";"first_link_id";"id";"url";"file_path";"xpath";"index_from";"index_to";"project_id";"project_release_id";"content";"source";"original_kind_hint_id";"kind_hint_id";"snippet_id";"declaration";"index";"sentence";"paragraph";"parent_reference_id";"child_index";"title_content_type_id";"title_object_id";"local_content_type_id";"local_object_id";"mid_content_type_id";"mid_object_id";"global_content_type_id";"global_object_id";"resource_content_type_id";"resource_object_id";"id";"codebase_id";"simple_name";"fqn";"kind_id";"deprecated";"abstract";"eclipse_handle";"attcontainer_id";"index";"parser";"id";"kind";"is_type";"is_file";"is_attribute";"is_value"
186;550;20756;0;;"javaclass";174;174;550;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[2]/dl/dd[6]/tt[5]";0;0;8;2;"SummaryStatistics";"d";2;2;;"f";97;"// and AggregatingSummaryStatistics for the subsamples";"There are two ways to do this using AggregateSummaryStatistics. 
        The first is to use an AggregateSummaryStatistics instance
        to accumulate overall statistics contributed by SummaryStatistics
        instances created using
        
        AggregateSummaryStatistics.createContributingStatistics():
        
// Create a AggregateSummaryStatistics instance to accumulate the overall statistics 
// and AggregatingSummaryStatistics for the subsamples
AggregateSummaryStatistics aggregate = new AggregateSummaryStatistics();
SummaryStatistics setOneStats = aggregate.createContributingStatistics();
SummaryStatistics setTwoStats = aggregate.createContributingStatistics();
// Add values to the subsample aggregates
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Full sample data is reported by the aggregate
double totalSampleSum = aggregate.getSum();
        
        The above approach has the disadvantages that the addValue calls must be synchronized on the
        SummaryStatistics instance maintained by the aggregate and each value addition updates the
        aggregate as well as the subsample. For applications that can wait to do the aggregation until all values
        have been added, a static
        
          aggregate method is available, as shown in the following example.
        This method should be used when aggregation needs to be done across threads.
        
// Create SummaryStatistics instances for the subsample data
SummaryStatistics setOneStats = new SummaryStatistics();
SummaryStatistics setTwoStats = new SummaryStatistics();
// Add values to the subsample SummaryStatistics instances
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Aggregate the subsample statistics
Collection<SummaryStatistics> aggregate = new ArrayList<SummaryStatistics>();
aggregate.add(setOneStats);
aggregate.add(setTwoStats);
StatisticalSummary aggregatedStats = AggregateSummaryStatistics.aggregate(aggregate);

// Full sample data is reported by aggregatedStats
double totalSampleSum = aggregatedStats.getSum();";;0;;;27;71;27;69;26;14;25;7;20756;2;"SummaryStatistics";"org.apache.commons.math3.stat.descriptive.SummaryStatistics";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
452;553;21065;0;;"javageneric";401;401;553;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[2]/dl/dd[6]/a[2]";0;0;8;2;"aggregate";"d";30;30;;"f";98;"SummaryStatistics setOneStats = aggregate.";"There are two ways to do this using AggregateSummaryStatistics. 
        The first is to use an AggregateSummaryStatistics instance
        to accumulate overall statistics contributed by SummaryStatistics
        instances created using
        
        AggregateSummaryStatistics.createContributingStatistics():
        
// Create a AggregateSummaryStatistics instance to accumulate the overall statistics 
// and AggregatingSummaryStatistics for the subsamples
AggregateSummaryStatistics aggregate = new AggregateSummaryStatistics();
SummaryStatistics setOneStats = aggregate.createContributingStatistics();
SummaryStatistics setTwoStats = aggregate.createContributingStatistics();
// Add values to the subsample aggregates
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Full sample data is reported by the aggregate
double totalSampleSum = aggregate.getSum();
        
        The above approach has the disadvantages that the addValue calls must be synchronized on the
        SummaryStatistics instance maintained by the aggregate and each value addition updates the
        aggregate as well as the subsample. For applications that can wait to do the aggregation until all values
        have been added, a static
        
          aggregate method is available, as shown in the following example.
        This method should be used when aggregation needs to be done across threads.
        
// Create SummaryStatistics instances for the subsample data
SummaryStatistics setOneStats = new SummaryStatistics();
SummaryStatistics setTwoStats = new SummaryStatistics();
// Add values to the subsample SummaryStatistics instances
setOneStats.addValue(2);
setOneStats.addValue(3);
setTwoStats.addValue(2);
setTwoStats.addValue(4);
...
// Aggregate the subsample statistics
Collection<SummaryStatistics> aggregate = new ArrayList<SummaryStatistics>();
aggregate.add(setOneStats);
aggregate.add(setTwoStats);
StatisticalSummary aggregatedStats = AggregateSummaryStatistics.aggregate(aggregate);

// Full sample data is reported by aggregatedStats
double totalSampleSum = aggregatedStats.getSum();";;0;;;27;71;27;69;26;14;25;7;21065;2;"aggregate";"org.apache.commons.math3.stat.descriptive.AggregateSummaryStatistics.aggregate";5;"f";"f";"Err:512";;0;"java";30;"unknown";"f";"f";"f";"f"
399;554;20382;0;;"javageneric";366;366;554;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[3]/p[1]/a";0;0;8;2;"Frequency";"d";30;30;;"f";100;"Frequency";"Frequency
          provides a simple interface for maintaining counts and percentages of discrete
          values.";;0;;;27;72;27;69;26;14;25;7;20382;2;"Frequency";"org.apache.commons.math3.stat.Frequency";2;"f";"f";"Err:512";;0;"java";30;"unknown";"f";"f";"f";"f"
187;562;22101;0;;"javaclass";175;175;562;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/p[1]/a";0;0;8;2;"SimpleRegression";"d";2;2;;"f";105;"SimpleRegression provides ordinary least squares regression with";"SimpleRegression provides ordinary least squares regression with
         one independent variable estimating the linear model:";;0;;;27;73;27;69;26;14;25;7;22101;2;"SimpleRegression";"org.apache.commons.math3.stat.regression.SimpleRegression";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
354;569;22107;0;;"javamethod";327;327;569;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/ul[1]/li[3]/a";0;0;8;2;"SimpleRegression(boolean)";"d";5;5;;"f";112;"SimpleRegression(boolean) constructor.";"The intercept term may be suppressed by passing false to the
           
           SimpleRegression(boolean) constructor.  When the hasIntercept
           property is false, the model is estimated without a constant term and
           getIntercept() returns 0.";;0;;;27;73;27;69;26;14;25;7;22107;2;"SimpleRegression";"org.apache.commons.math3.stat.regression.SimpleRegression.SimpleRegression";5;"f";"f";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
453;570;22212;0;;"javageneric";402;402;570;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/ul[1]/li[3]/tt[2]";0;0;8;2;"hasIntercept";"d";2;30;;"f";113;"When the hasIntercept";"The intercept term may be suppressed by passing false to the
           
           SimpleRegression(boolean) constructor.  When the hasIntercept
           property is false, the model is estimated without a constant term and
           getIntercept() returns 0.";;0;;;27;73;27;69;26;14;25;7;22212;2;"hasIntercept";"org.apache.commons.math3.stat.regression.SimpleRegression.hasIntercept";5;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
355;571;22137;0;;"javamethod";328;328;571;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[4]/ul[1]/li[3]/tt[3]";0;0;8;2;"getIntercept()";"d";5;5;;"f";114;"getIntercept() returns 0.";"The intercept term may be suppressed by passing false to the
           
           SimpleRegression(boolean) constructor.  When the hasIntercept
           property is false, the model is estimated without a constant term and
           getIntercept() returns 0.";;0;;;27;73;27;69;26;14;25;7;22137;2;"getIntercept";"org.apache.commons.math3.stat.regression.SimpleRegression.getIntercept";5;"f";"f";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
188;573;22021;0;;"javaclass";176;176;573;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[1]/a[1]";0;0;8;2;"OLSMultipleLinearRegression";"d";2;2;;"f";118;"OLSMultipleLinearRegression and";"OLSMultipleLinearRegression and
         
         GLSMultipleLinearRegression provide least squares regression to fit the linear model:";;0;;;27;74;27;69;26;14;25;7;22021;2;"OLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
189;576;22056;0;;"javaclass";177;177;576;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[1]/a[2]";0;0;8;2;"GLSMultipleLinearRegression";"d";2;2;;"f";119;"GLSMultipleLinearRegression provide least squares regression to fit the linear model:";"OLSMultipleLinearRegression and
         
         GLSMultipleLinearRegression provide least squares regression to fit the linear model:";;0;;;27;74;27;69;26;14;25;7;22056;2;"GLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
190;579;22021;0;;"javaclass";178;178;579;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[4]/a[1]";0;0;8;2;"OLSMultipleLinearRegression";"d";2;2;;"f";121;"OLSMultipleLinearRegression provides Ordinary Least Squares Regression, and";"OLSMultipleLinearRegression provides Ordinary Least Squares Regression, and 
          
          GLSMultipleLinearRegression implements Generalized Least Squares.  See the javadoc for these
          classes for details on the algorithms and forumlas used.";;0;;;27;74;27;69;26;14;25;7;22021;2;"OLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
191;580;10554;0;;"javaclass";179;179;580;;"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div";0;0;8;2;"Complex";"d";2;2;;"f";-100000;"7 Complex Numbers";"7 Complex Numbers";;0;27;78;27;78;;;26;15;25;7;10554;2;"Complex";"org.apache.commons.math3.complex.Complex";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
192;582;22056;0;;"javaclass";180;180;582;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[4]/a[2]";0;0;8;2;"GLSMultipleLinearRegression";"d";2;2;;"f";122;"GLSMultipleLinearRegression implements Generalized Least Squares.";"OLSMultipleLinearRegression provides Ordinary Least Squares Regression, and 
          
          GLSMultipleLinearRegression implements Generalized Least Squares.  See the javadoc for these
          classes for details on the algorithms and forumlas used.";;0;;;27;74;27;69;26;14;25;7;22056;2;"GLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
193;585;22100;0;;"javaclass";181;181;585;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[5]/a[1]";0;0;8;2;"AbstractMultipleLinearRegression";"d";2;2;;"f";123;"AbstractMultipleLinearRegression#newSampleData(double[],int,int),";"Data for OLS models can be loaded in a single double[] array, consisting of concatenated rows of data, each containing
           the regressand (Y) value, followed by regressor values; or using a double[][] array with rows corresponding to
           observations. GLS models also require a double[][] array representing the covariance matrix of the error terms.  See
           
           AbstractMultipleLinearRegression#newSampleData(double[],int,int),  
           
           OLSMultipleLinearRegression#newSampleData(double[], double[][]) and 
           
           GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";;0;;;27;74;27;69;26;14;25;7;22100;2;"AbstractMultipleLinearRegression";"org.apache.commons.math3.stat.regression.AbstractMultipleLinearRegression";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
194;589;10554;0;;"javaclass";182;182;589;;"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div/div[2]";0;0;8;2;"Complex";"d";2;2;;"f";-100000;"7.2 Complex Numbers";"7.2 Complex Numbers";;0;27;80;27;80;27;78;26;15;25;7;10554;2;"Complex";"org.apache.commons.math3.complex.Complex";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
195;592;22021;0;;"javaclass";183;183;592;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[5]/a[2]";0;0;8;2;"OLSMultipleLinearRegression";"d";2;2;;"f";124;"OLSMultipleLinearRegression#newSampleData(double[], double[][]) and";"Data for OLS models can be loaded in a single double[] array, consisting of concatenated rows of data, each containing
           the regressand (Y) value, followed by regressor values; or using a double[][] array with rows corresponding to
           observations. GLS models also require a double[][] array representing the covariance matrix of the error terms.  See
           
           AbstractMultipleLinearRegression#newSampleData(double[],int,int),  
           
           OLSMultipleLinearRegression#newSampleData(double[], double[][]) and 
           
           GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";;0;;;27;74;27;69;26;14;25;7;22021;2;"OLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.OLSMultipleLinearRegression";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
196;596;10554;0;;"javaclass";184;184;596;;"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div/div[3]";0;0;8;2;"Complex";"d";2;2;;"f";-100000;"7.3 Complex Transcendental Functions";"7.3 Complex Transcendental Functions";;0;27;81;27;81;27;78;26;15;25;7;10554;2;"Complex";"org.apache.commons.math3.complex.Complex";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
197;599;22056;0;;"javaclass";185;185;599;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[5]/p[5]/a[3]";0;0;8;2;"GLSMultipleLinearRegression";"d";2;2;;"f";125;"GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";"Data for OLS models can be loaded in a single double[] array, consisting of concatenated rows of data, each containing
           the regressand (Y) value, followed by regressor values; or using a double[][] array with rows corresponding to
           observations. GLS models also require a double[][] array representing the covariance matrix of the error terms.  See
           
           AbstractMultipleLinearRegression#newSampleData(double[],int,int),  
           
           OLSMultipleLinearRegression#newSampleData(double[], double[][]) and 
           
           GLSMultipleLinearRegression#newSampleData(double[],double[][],double[][]) for details.";;0;;;27;74;27;69;26;14;25;7;22056;2;"GLSMultipleLinearRegression";"org.apache.commons.math3.stat.regression.GLSMultipleLinearRegression";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
198;603;10554;0;;"javaclass";186;186;603;;"math/doc/manual3.1/math/userguide/complex.html";"/html/body/div[4]/div/div/div[4]";0;0;8;2;"Complex";"d";2;2;;"f";-100000;"7.4 Complex Formatting and Parsing";"7.4 Complex Formatting and Parsing";;0;27;82;27;82;27;78;26;15;25;7;10554;2;"Complex";"org.apache.commons.math3.complex.Complex";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
199;612;21939;0;;"javaclass";187;187;612;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[1]/a[2]";0;0;8;2;"RankingAlgorithm";"d";2;2;;"f";131;"RankingAlgorithm defines the interface for ranking.";"Some statistical algorithms require that input data be replaced by ranks.
         The 
         org.apache.commons.math3.stat.ranking package provides rank transformation.
         
         RankingAlgorithm defines the interface for ranking.  
         
         NaturalRanking provides an implementation that has two configuration options.";;0;;;27;75;27;69;26;14;25;7;21939;2;"RankingAlgorithm";"org.apache.commons.math3.stat.ranking.RankingAlgorithm";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
200;613;21845;0;;"javaclass";188;188;613;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[1]/a[3]";0;0;8;2;"NaturalRanking";"d";2;2;;"f";132;"NaturalRanking provides an implementation that has two configuration options.";"Some statistical algorithms require that input data be replaced by ranks.
         The 
         org.apache.commons.math3.stat.ranking package provides rank transformation.
         
         RankingAlgorithm defines the interface for ranking.  
         
         NaturalRanking provides an implementation that has two configuration options.";;0;;;27;75;27;69;26;14;25;7;21845;2;"NaturalRanking";"org.apache.commons.math3.stat.ranking.NaturalRanking";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
201;624;21896;0;;"javaclass";189;189;624;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[1]";0;0;8;2;"NaNStrategy";"d";2;2;;"f";138;"The default NaNStrategy is NaNStrategy.";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";;0;;;27;75;27;69;26;14;25;7;21896;2;"NaNStrategy";"org.apache.commons.math3.stat.ranking.NaNStrategy";4;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
400;625;13003;0;;"javageneric";367;367;625;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[1]";0;0;8;2;"Interval";"d";30;30;;"f";55;"Interval and";"Interval and 
          IntervalsSet represent one dimensional regions. All classical set operations are available
          for intervals sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size.
          Intervals sets can be built by constructive geometry (union, intersection ...) or from a boundary
          representation.";;0;;;27;85;27;83;26;16;25;7;13003;2;"Interval";"org.apache.commons.math3.geometry.euclidean.oned.Interval";2;"f";"f";"Err:512";;0;"java";30;"unknown";"f";"f";"f";"f"
202;627;13064;0;;"javaclass";190;190;627;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[1]/a[2]";0;0;8;2;"IntervalsSet";"d";2;2;;"f";56;"IntervalsSet represent one dimensional regions.";"Interval and 
          IntervalsSet represent one dimensional regions. All classical set operations are available
          for intervals sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size.
          Intervals sets can be built by constructive geometry (union, intersection ...) or from a boundary
          representation.";;0;;;27;85;27;83;26;16;25;7;13064;2;"IntervalsSet";"org.apache.commons.math3.geometry.euclidean.oned.IntervalsSet";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
203;630;13587;0;;"javaclass";191;191;630;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[2]/a";0;0;8;2;"PolygonsSet";"d";2;2;;"f";57;"PolygonsSet represent two dimensional regions.";"PolygonsSet represent two dimensional regions. All classical set operations are available
          for polygons sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size and
          to extract the vertices. Polygons sets can be built by constructive geometry (union, intersection ...)
          or from a boundary representation.";;0;;;27;85;27;83;26;16;25;7;13587;2;"PolygonsSet";"org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
204;631;13130;0;;"javaclass";192;192;631;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[3]/a";0;0;8;2;"PolyhedronsSet";"d";2;2;;"f";58;"PolyhedronsSet represent three dimensional regions.";"PolyhedronsSet represent three dimensional regions. All classical set operations are available
          for polyhedrons sets: union, intersection, symmetric difference (exclusive or), difference, complement,
          as well as region predicates (point inside/outside/on boundary, emptiness, other region contained).
          It is also possible to compute geometrical properties like size, barycenter or boundary size and
          to extract the vertices. Polyhedrons sets can be built by constructive geometry (union, intersection ...)
          or from a boundary representation.";;0;;;27;85;27;83;26;16;25;7;13130;2;"PolyhedronsSet";"org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSet";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
401;632;13344;0;;"javageneric";368;368;632;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[4]/a";0;0;8;2;"Vector3D";"d";30;30;;"f";59;"Vector3D provides a simple vector type.";"Vector3D provides a simple vector type. One important feature is
          that instances of this class are guaranteed
          to be immutable, this greatly simplifies modelling dynamical systems
          with changing states: once a vector has been computed, a reference to it
          is known to preserve its state as long as the reference itself is preserved.";;0;;;27;85;27;83;26;16;25;7;13344;2;"Vector3D";"org.apache.commons.math3.geometry.euclidean.threed.Vector3D";2;"f";"f";"Err:512";;0;"java";30;"unknown";"f";"f";"f";"f"
205;633;21851;0;;"javaclass";193;193;633;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[4]";0;0;8;2;"TiesStrategy";"d";2;2;;"f";141;"default TiesStrategy is TiesStrategy.";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";;0;;;27;75;27;69;26;14;25;7;21851;2;"TiesStrategy";"org.apache.commons.math3.stat.ranking.TiesStrategy";4;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
206;634;13323;0;;"javaclass";194;194;634;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[7]/a";0;0;8;2;"Vector3DFormat";"d";2;2;;"f";60;"Vector3DFormat is a specialized format for formatting output or parsing";"Vector3DFormat is a specialized format for formatting output or parsing
          input with text representation of 3D vectors.";;0;;;27;85;27;83;26;16;25;7;13323;2;"Vector3DFormat";"org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormat";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
207;635;21851;0;;"javaclass";195;195;635;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[5]";0;0;8;2;"TiesStrategy.AVERAGE";"d";2;2;;"f";142;"default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";;0;;;27;75;27;69;26;14;25;7;21851;2;"TiesStrategy";"org.apache.commons.math3.stat.ranking.TiesStrategy";4;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
295;636;21857;0;;"javafield";283;283;636;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/tt[5]";0;0;8;2;"TiesStrategy.AVERAGE";"d";8;8;;"f";142;"default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";635;0;;;27;75;27;69;26;14;25;7;21857;2;"AVERAGE";"org.apache.commons.math3.stat.ranking.TiesStrategy.AVERAGE";9;"f";"f";"Err:512";;0;"java";8;"field";"f";"f";"f";"f"
402;637;13134;0;;"javageneric";369;369;637;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[8]/a";0;0;8;2;"Rotation";"d";30;30;;"f";61;"Rotation represents 3D rotations.";"Rotation represents 3D rotations.
          Rotation instances are also immutable objects, as Vector3D instances.";;0;;;27;85;27;83;26;16;25;7;13134;2;"Rotation";"org.apache.commons.math3.geometry.euclidean.threed.Rotation";2;"f";"f";"Err:512";;0;"java";30;"unknown";"f";"f";"f";"f"
208;638;21845;0;;"javaclass";196;196;638;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[1]";0;0;8;2;"NaturalRanking";"d";2;2;;"f";143;"NaturalRanking for more examples and";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";;0;;;27;75;27;69;26;14;25;7;21845;2;"NaturalRanking";"org.apache.commons.math3.stat.ranking.NaturalRanking";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
403;639;13134;0;;"javageneric";370;370;639;;"math/doc/manual3.1/math/userguide/geometry.html";"/html/body/div[4]/div/div/div[2]/p[9]/tt";0;0;8;2;"Rotation";"d";30;30;;"f";62;"Rotations can be represented by several different mathematical";"Rotations can be represented by several different mathematical
          entities (matrices, axe and angle, Cardan or Euler angles,
          quaternions). This class presents a higher level abstraction, more
          user-oriented and hiding implementation details. Well, for the
          curious, we use quaternions for the internal representation. The user
          can build a rotation from any of these representations, and any of
          these representations can be retrieved from a Rotation
          instance (see the various constructors and getters). In addition, a
          rotation can also be built implicitely from a set of vectors and their
          image.";;0;;;27;85;27;83;26;16;25;7;13134;2;"Rotation";"org.apache.commons.math3.geometry.euclidean.threed.Rotation";2;"f";"f";"Err:512";;0;"java";30;"unknown";"f";"f";"f";"f"
209;640;21851;0;;"javaclass";197;197;640;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[2]";0;0;8;2;"TiesStrategy";"d";2;2;;"f";144;"TiesStrategy and NaNStrategy";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";;0;;;27;75;27;69;26;14;25;7;21851;2;"TiesStrategy";"org.apache.commons.math3.stat.ranking.TiesStrategy";4;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
210;642;21896;0;;"javaclass";198;198;642;;"math/doc/manual3.1/math/userguide/stat.html";"/html/body/div[4]/div/div/div[6]/p[3]/a[3]";0;0;8;2;"NaNStrategy";"d";2;2;;"f";145;"The default NaNStrategy is NaNStrategy.";"The default NaNStrategy is NaNStrategy.MAXIMAL.  This makes NaN
        values larger than any other value (including Double.POSITIVE_INFINITY). The
        default TiesStrategy is TiesStrategy.AVERAGE, which assigns tied
        values the average of the ranks applicable to the sequence of ties.  See the 
        
        NaturalRanking for more examples and 
        TiesStrategy and NaNStrategy
        for details on these configuration options.";;0;;;27;75;27;69;26;14;25;7;21896;2;"NaNStrategy";"org.apache.commons.math3.stat.ranking.NaNStrategy";4;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
